20171221,3
20171225,11
20171226,12
20171228,11
20171230,37
20180102,36
20180106,23
20180111,19
20180116,4
20180120,8
20180123,44
20180125,20
20180127,40
20180130,25
20180201,39
20180203,8
20180206,32
20180208,34
20180211,38
20180213,12
20180215,34
20180220,2
20180222,5
20180224,5
20180227,16
20180301,1
20180304,21
20180306,20
20180308,7
20180310,2
20180313,2
20180315,33
20180317,30
20180320,10
20180322,36
20180324,6
20180329,43
20180331,21
20180403,36
20180405,30
20180407,3
20180410,25
20180412,18
20180414,42
20180417,24
20180419,43
20180422,35
20180424,9
20180426,42
20180428,14
20180501,43
20180503,41
20180506,8
20180508,38
20180510,11
20180514,43
20180515,39
20180518,26
20180520,25
20180522,38
20180525,18
20180526,28
20180530,1
20180531,32
20180602,16
20180605,9
20180607,25
20180609,47
20180612,33
20180614,27
20180617,22
20180619,24
20180621,18
20180623,47
20180626,26
20180628,41
20180630,27
20180703,10
20180705,29
20180707,19
20180710,2
20180712,22
20180714,45
20180717,47
20180719,20
20180721,40
20180724,12
20180726,38
20180728,17
20180731,30
20180802,28
20180804,30
20180807,12
20180809,13
20180811,37
20180814,24
20180816,37
20180818,20
20180821,4
20180823,34
20180825,27
20180828,2
20180830,13
20180901,37
20180904,13
20180906,47
20180908,33
20180911,37
20180913,35
20180915,41
20180918,26
20180920,46
20180923,30
20180925,4
20180927,36
20180929,16
20181002,19
20181004,27
20181006,8
20181009,15
20181011,41
20181014,1
20181016,37
20181020,5
20181023,15
20181025,21
20181027,43
20181030,38
20181101,12
20181103,46
20181106,12
20181108,17
20181111,8
20181113,29
20181115,44
20181117,45
20181120,38
20181122,34
20181124,32
20181127,39
20181129,35
20181201,47
20181204,19
20181206,34
20181208,43
20181211,22
20181213,39
20181215,22
20181218,45
20181220,42
20181222,4
20181225,23
20181227,37
20190103,24
20190105,2
20190108,10
20190110,23
20190113,27
20190115,7
20190117,37
20190119,8
20190122,44
20190124,36
20190127,21
20190129,29
20190131,27
20190203,39
20190206,1
20190209,43
20190212,27
20190214,11
20190216,12
20190219,41
20190222,34
20190223,1
20190227,15
20190228,11
20190304,8
20190305,45
20190308,40
20190310,30
20190313,46
20190315,39
20190316,29
20190320,15
20190321,47
20190324,21
20190326,11
20190329,40
20190330,31
20190403,49
20190404,36
20190407,49
20190409,36
20190412,33
20190414,39
20190417,34
20190421,23
20190426,19
20190428,4
20190430,5
20190503,49
20190504,43
20190507,22
20190510,2
20190515,5
20190517,34
20190520,35
20190522,18
20190523,27
20190526,1
20190528,47
20190531,3
20190601,26
20190605,48
20190606,38
20190610,44
20190611,13
20190614,45
20190616,24
20190619,36
20190622,46
20190622,16
20190625,13
20190627,27
20190629,45
20190702,2
20190704,14
20190706,29
20190709,25
20190711,29
20190713,16
20190716,13
20190718,19
20190720,37
20190723,46
20190725,43
20190727,8
20190730,29
20190801,30
20190803,16
20190806,36
20190808,37
20190810,6
20190813,11
20190815,17
20190817,11
20190821,2
20190822,8
20190824,13
20190827,16
20190829,18
20190831,5
20190903,10
20190905,39
20190907,13
20190911,47
20190912,7
20190914,43
20190917,2
20190919,7
20190922,37
20190924,41
20190926,4
20190929,33
20191005,44
20191008,16
20191013,44
20191017,49
20191019,25
20191022,32
20191024,24
20191026,48
20191029,17
20191102,26
20191107,46
20191110,44
20191114,14
20191116,13
